,id,id_str,screen_name,location,description,url,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,lang,status,default_profile,default_profile_image,has_extended_profile,name,bot
44,844614157320142848,844614157320142848,JohnTChambers,"Palo Alto, CA","Grandfather/father/husband/startup advocate/market transition predictor. Founder @JC2Ventures, Chairman Emeritus @Cisco, Chairman @USISPForum, @LaFrenchTech Amb",https://t.co/xEHc2qPEjU,9929,79,78,Wed Mar 22 18:18:02 +0000 2017,27,True,433,en,"{u'contributors': None, u'truncated': True, u'text': u""When disaster strikes, the community turns to local government. I'm proud of  work JC2-backed @OpenGovInc is doing\u2026 https://t.co/r3Y67cYL0L"", u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 1030209484180705280, u'favorite_count': 13, u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 1455347772, u'indices': [94, 105], u'id_str': u'1455347772', u'screen_name': u'OpenGovInc', u'name': u'OpenGov.com'}], u'hashtags': [], u'urls': [{u'url': u'https://t.co/r3Y67cYL0L', u'indices': [116, 139], u'expanded_url': u'https://twitter.com/i/web/status/1030209484180705280', u'display_url': u'twitter.com/i/web/status/1\u2026'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 2, u'id_str': u'1030209484180705280', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Thu Aug 16 21:47:36 +0000 2018', u'in_reply_to_status_id_str': None, u'place': None}",True,False,True,John T. Chambers,0
45,847934799666794496,847934799666794496,YuanqingLin,"Sunnyvale, CA",Former Head of Baidu Research #ArtificialIntelligence #computervision #deeplearning,,1813,12,62,Fri Mar 31 22:13:04 +0000 2017,11,False,18,en,"{u'contributors': None, u'truncated': False, u'text': u'RT @WIRED: Keep your eye on what Baidu is doing in the AI space https://t.co/qOVgCybqm0', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 896040031436939266, u'favorite_count': 0, u'source': u'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 1344951, u'indices': [3, 9], u'id_str': u'1344951', u'screen_name': u'WIRED', u'name': u'WIRED'}], u'hashtags': [], u'urls': [{u'url': u'https://t.co/qOVgCybqm0', u'indices': [64, 87], u'expanded_url': u'http://bit.ly/2uFtpTo', u'display_url': u'bit.ly/2uFtpTo'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 107, u'id_str': u'896040031436939266', u'favorited': False, u'retweeted_status': {u'contributors': None, u'truncated': False, u'text': u'Keep your eye on what Baidu is doing in the AI space https://t.co/qOVgCybqm0', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 895965383282307072, u'favorite_count': 172, u'source': u'<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/qOVgCybqm0', u'indices': [53, 76], u'expanded_url': u'http://bit.ly/2uFtpTo', u'display_url': u'bit.ly/2uFtpTo'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 107, u'id_str': u'895965383282307072', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Fri Aug 11 11:09:28 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Fri Aug 11 16:06:05 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}",True,False,False,Yuanqing Lin,0
46,873235518993170432,873235518993170432,JohnFlannery_GE,"Boston, MA","Chairman & CEO of @GeneralElectric, the world’s digital industrial company. Avid reader. Allman Brothers fan. Proud father.",https://t.co/xBPrcxvbLm,12928,165,94,Fri Jun 09 17:49:06 +0000 2017,18,True,111,en,"{u'contributors': None, u'truncated': True, u'text': u'Great post from @GE_Power\u2019s Steve Martin. Digital is key to customer outcomes and true domain expertise is essentia\u2026 https://t.co/K2cpNMTA04', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 1029732163732811781, u'favorite_count': 93, u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 624797494, u'indices': [16, 25], u'id_str': u'624797494', u'screen_name': u'GE_Power', u'name': u'GE Power'}], u'hashtags': [], u'urls': [{u'url': u'https://t.co/K2cpNMTA04', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/1029732163732811781', u'display_url': u'twitter.com/i/web/status/1\u2026'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 30, u'id_str': u'1029732163732811781', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Wed Aug 15 14:10:53 +0000 2018', u'in_reply_to_status_id_str': None, u'place': None}",True,False,True,John Flannery,0
47,877285031948853248,877285031948853248,VelodyneFounder,"Alameda, CA","Inventor, entrepreneur, and founder/CEO of Velodyne LiDAR",https://t.co/VAov6Xxnrp,159,56,9,Tue Jun 20 22:00:25 +0000 2017,19,False,28,en,"{u'contributors': None, u'truncated': False, u'text': u'RT @VelodyneLidar: Close your eyes. Picture a world in which roadway safety is no longer a dream, but a reality. Take a look at what we\u2019re\u2026', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 971053875741343744, u'favorite_count': 0, u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 98726470, u'indices': [3, 17], u'id_str': u'98726470', u'screen_name': u'VelodyneLidar', u'name': u'Velodyne LiDAR, Inc.'}], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 3, u'id_str': u'971053875741343744', u'favorited': False, u'retweeted_status': {u'contributors': None, u'truncated': True, u'text': u'Close your eyes. Picture a world in which roadway safety is no longer a dream, but a reality. Take a look at what w\u2026 https://t.co/GQpVI4PsnB', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 971053566705262592, u'favorite_count': 8, u'source': u'<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/GQpVI4PsnB', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/971053566705262592', u'display_url': u'twitter.com/i/web/status/9\u2026'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 3, u'id_str': u'971053566705262592', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Tue Mar 06 16:03:06 +0000 2018', u'in_reply_to_status_id_str': None, u'place': None}, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Tue Mar 06 16:04:19 +0000 2018', u'in_reply_to_status_id_str': None, u'place': None}",True,False,True,David Hall,0
48,911297187664949248,911297187664949248,JeffDean,,"Senior Fellow, Google AI. Google Brain team lead and co-founder.  Co-designer/implementor of software systems like @TensorFlow, MapReduce, BigTable, Spanner, ..",https://t.co/ajoSG4YtsN,54134,903,786,Fri Sep 22 18:32:35 +0000 2017,1494,True,696,en,"{u'contributors': None, u'truncated': False, u'text': u'@Miles_Brundage Auto auto-tuning?', u'is_quote_status': False, u'in_reply_to_status_id': 1029893217678962688, u'id': 1029967314051952641, u'favorite_count': 43, u'source': u'<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 1214528593, u'indices': [0, 15], u'id_str': u'1214528593', u'screen_name': u'Miles_Brundage', u'name': u'Miles Brundage'}], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': u'Miles_Brundage', u'in_reply_to_user_id': 1214528593, u'retweet_count': 0, u'id_str': u'1029967314051952641', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': u'1214528593', u'lang': u'es', u'created_at': u'Thu Aug 16 05:45:18 +0000 2018', u'in_reply_to_status_id_str': u'1029893217678962688', u'place': None}",True,False,False,Jeff Dean,0
49,932778844091834368,932778844091834368,AntonioNeri_HPE,"Palo Alto, CA","President & CEO, Hewlett Packard Enterprise",https://t.co/O9KgOYdWOo,2028,65,29,Tue Nov 21 01:13:01 +0000 2017,79,True,50,en,"{u'contributors': None, u'truncated': True, u'text': u'We\u2019re almost at the one-year mark for our joint project with @NASA, the Spaceborne Computer, and I\u2019m excited to mov\u2026 https://t.co/z5dyTN0AqH', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 1024012669739839488, u'favorite_count': 59, u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 11348282, u'indices': [61, 66], u'id_str': u'11348282', u'screen_name': u'NASA', u'name': u'NASA'}], u'hashtags': [], u'urls': [{u'url': u'https://t.co/z5dyTN0AqH', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/1024012669739839488', u'display_url': u'twitter.com/i/web/status/1\u2026'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 40, u'id_str': u'1024012669739839488', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Mon Jul 30 19:23:40 +0000 2018', u'in_reply_to_status_id_str': None, u'place': None}",False,False,False,Antonio Neri,0
50,2223785934,2223785934,PeercoinMarket,,,,9964,152,75,Sat Nov 30 22:05:11 +0000 2013,0,False,43931,en,"{u'contributors': None, u'truncated': False, u'text': u'1 Peercoin = 2.1757 USD. Peercoin has increased by 0.0074 USD in 30 mins. Live price: https://t.co/mlvdwFywg0 #peercoin #ppc #cryptocurrency', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 1029088963326365696, u'favorite_count': 0, u'source': u'<a href=""http://mam.mkwd.net"" rel=""nofollow"">MainAccountManager</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [{u'indices': [110, 119], u'text': u'peercoin'}, {u'indices': [120, 124], u'text': u'ppc'}, {u'indices': [125, 140], u'text': u'cryptocurrency'}], u'urls': [{u'url': u'https://t.co/mlvdwFywg0', u'indices': [86, 109], u'expanded_url': u'https://is.gd/Nfc3jQ', u'display_url': u'is.gd/Nfc3jQ'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 0, u'id_str': u'1029088963326365696', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Mon Aug 13 19:35:03 +0000 2018', u'in_reply_to_status_id_str': None, u'place': None}",True,False,False,Peercoin Market,1
51,2231449812,2231449812,bitcoinadvice,,The #1 resource for all your completely random advice on #bitcoin $BTC.  Feel free to donate parts of your earnings at 1GGd1mGR9CF9DjYPY6acZfduuqran5TW19,http://t.co/zIXyq8Zgts,735,822,109,Thu Dec 05 13:07:42 +0000 2013,1,False,4527,en,"{u'contributors': None, u'truncated': False, u'text': u'SELL #bitcoin $btc $bcc $btg $eth $ltc', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 1030282877353771008, u'favorite_count': 0, u'source': u'<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [{u'indices': [14, 18], u'text': u'btc'}, {u'indices': [19, 23], u'text': u'bcc'}, {u'indices': [24, 28], u'text': u'btg'}, {u'indices': [29, 33], u'text': u'eth'}, {u'indices': [34, 38], u'text': u'ltc'}], u'user_mentions': [], u'hashtags': [{u'indices': [5, 13], u'text': u'bitcoin'}], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 0, u'id_str': u'1030282877353771008', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Fri Aug 17 02:39:14 +0000 2018', u'in_reply_to_status_id_str': None, u'place': None}",False,False,False,Random $BTC Advice,1
52,2237083837,2237083837,Bitcoin_Chart,,,https://t.co/fxt7yf52Zp,245,31,9,Mon Dec 09 05:39:18 +0000 2013,0,False,10119,es,"{u'contributors': None, u'truncated': False, u'text': u'I want you to Win Bitcoins: https://t.co/FbYOGyGgQd\n#bitcoin #winbitcoins https://t.co/hACzQCDr1h', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 693522052867817473, u'favorite_count': 0, u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [{u'indices': [52, 60], u'text': u'bitcoin'}, {u'indices': [61, 73], u'text': u'winbitcoins'}], u'urls': [{u'url': u'https://t.co/FbYOGyGgQd', u'indices': [28, 51], u'expanded_url': u'http://goo.gl/sLGi3b', u'display_url': u'goo.gl/sLGi3b'}], u'media': [{u'expanded_url': u'https://twitter.com/Bitcoin_Chart/status/693522052867817473/photo/1', u'display_url': u'pic.twitter.com/hACzQCDr1h', u'url': u'https://t.co/hACzQCDr1h', u'media_url_https': u'https://pbs.twimg.com/media/CZ_ioaiWAAQ1u28.jpg', u'id_str': u'693522051584360452', u'sizes': {u'large': {u'h': 650, u'resize': u'fit', u'w': 479}, u'small': {u'h': 650, u'resize': u'fit', u'w': 479}, u'medium': {u'h': 650, u'resize': u'fit', u'w': 479}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [74, 97], u'type': u'photo', u'id': 693522051584360452, u'media_url': u'http://pbs.twimg.com/media/CZ_ioaiWAAQ1u28.jpg'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 0, u'id_str': u'693522052867817473', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Sat Jan 30 19:51:57 +0000 2016', u'in_reply_to_status_id_str': None, u'place': None, u'extended_entities': {u'media': [{u'expanded_url': u'https://twitter.com/Bitcoin_Chart/status/693522052867817473/photo/1', u'display_url': u'pic.twitter.com/hACzQCDr1h', u'url': u'https://t.co/hACzQCDr1h', u'media_url_https': u'https://pbs.twimg.com/media/CZ_ioaiWAAQ1u28.jpg', u'id_str': u'693522051584360452', u'sizes': {u'large': {u'h': 650, u'resize': u'fit', u'w': 479}, u'small': {u'h': 650, u'resize': u'fit', u'w': 479}, u'medium': {u'h': 650, u'resize': u'fit', u'w': 479}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [74, 97], u'type': u'photo', u'id': 693522051584360452, u'media_url': u'http://pbs.twimg.com/media/CZ_ioaiWAAQ1u28.jpg'}]}}",True,False,False,BitcoinChart,1
53,2241336974,2241336974,PrimeCoinCount,,"PrimeCoin Counter, automated",,52,10,6,Wed Dec 11 20:41:13 +0000 2013,0,False,23057,en,"{u'contributors': None, u'truncated': False, u'text': u'blocks\xa0[771150..771260]\nUnknown:\xa0\xa013\n\xa0\xa0\xa0\xa0beer\xa0\xa0blk:\xa0\xa0\xa00\xa0\xa00.0%\n\xa0\xa0\xa0ypool\xa0\xa0blk:\xa0\xa098\xa0\xa088.3%', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 522817755939348480, u'favorite_count': 0, u'source': u'<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 0, u'id_str': u'522817755939348480', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Thu Oct 16 18:34:01 +0000 2014', u'in_reply_to_status_id_str': None, u'place': None}",True,False,False,PrimeCoin Count,1
54,2243413752,2243413752,very_scared,,bot,http://t.co/eEY4tw457r,3434,1,47,Fri Dec 13 05:45:28 +0000 2013,0,False,40003,en,"{u'contributors': None, u'truncated': False, u'text': u'@praiseabyss help', u'is_quote_status': False, u'in_reply_to_status_id': 1030289476910604288, u'id': 1030289573664813056, u'favorite_count': 0, u'source': u'<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 4266741973, u'indices': [0, 12], u'id_str': u'4266741973', u'screen_name': u'praiseabyss', u'name': u'FaZeabyss'}], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': u'praiseabyss', u'in_reply_to_user_id': 4266741973, u'retweet_count': 0, u'id_str': u'1030289573664813056', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': u'4266741973', u'lang': u'en', u'created_at': u'Fri Aug 17 03:05:50 +0000 2018', u'in_reply_to_status_id_str': u'1030289476910604288', u'place': None}",True,False,False,Harvey,1
55,2256099668,2256099668,PriceOfDogecoin,TO THE MOON!,Donations Appreciated : D7C1ELtowbSvzy1DoSMuq7tGijjG3X1g2d,,1700,8,48,Sat Dec 21 06:49:02 +0000 2013,55,False,27851,en,"{u'contributors': None, u'truncated': False, u'text': u""I'll try to get this thing working again. Obviously not quite on top of things."", u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 698669292930224128, u'favorite_count': 2, u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 0, u'id_str': u'698669292930224128', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Sun Feb 14 00:45:14 +0000 2016', u'in_reply_to_status_id_str': None, u'place': None}",True,False,False,The Price of DOGE,1
56,2257986397,2257986397,BitcoinSpreads,The Earth,"Tweeting quotes of 1 Bitcoin on Bitstamp, Kraken and Coinbase and spreads between them every hour.",,4587,16,208,Sun Dec 22 17:54:17 +0000 2013,0,False,67620,en,"{u'contributors': None, u'truncated': False, u'text': u'1 #BTC (#Bitcoin) quotes:\n$7212.15/$7222.68 #Bitstamp\n$7200.70/$7207.34 #Kraken\n\u21e2$-21.98/$-4.81\n$7184.89/$7257.10 #Coinbase\n\u21e2$-37.79/$44.95', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 1001040436327256064, u'favorite_count': 1, u'source': u'<a href=""https://github.com/ignacio/LuaOAuth/"" rel=""nofollow"">contributor</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [{u'indices': [2, 6], u'text': u'BTC'}, {u'indices': [8, 16], u'text': u'Bitcoin'}, {u'indices': [44, 53], u'text': u'Bitstamp'}, {u'indices': [72, 79], u'text': u'Kraken'}, {u'indices': [114, 123], u'text': u'Coinbase'}], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 0, u'id_str': u'1001040436327256064', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Mon May 28 10:00:13 +0000 2018', u'in_reply_to_status_id_str': None, u'place': None}",True,False,False,Bitcoin Spreads,1
57,2293904707,2293904707,plzasm,USA,Tweet me an Intel x86 instruction and I'll assemble it for you! Put #x64 in your tweet for 64-bit code. Created by @RedragonX and @DefuseSec.,https://t.co/j2tyaxkmp1,210,2,9,Thu Jan 16 05:32:14 +0000 2014,3,False,417,en,"{u'contributors': None, u'truncated': False, u'text': u'Going for repairs, see you all later.', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 938289334251409409, u'favorite_count': 3, u'source': u'<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 0, u'id_str': u'938289334251409409', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Wed Dec 06 06:09:44 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}",True,False,False,Assembly Bot,1
58,2361501445,2361501445,CointraqBot,,"Every hour, Cointraq Price Bot tweets the price of a randomly chosen coin worth at least $0.10",http://t.co/ZfJOwrc2xz,138,42,8,Tue Feb 25 18:39:39 +0000 2014,0,False,6345,en,"{u'contributors': None, u'truncated': False, u'text': u""My circuits have gone haywire. I think I'm just going to retire and watch football. Please, never forget 0111011001110001010111"", u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 561702073566507008, u'favorite_count': 2, u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 1, u'id_str': u'561702073566507008', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Sun Feb 01 01:46:24 +0000 2015', u'in_reply_to_status_id_str': None, u'place': None}",False,False,False,Cointraq Price Bot,1
59,2409405422,2409405422,dogepricebot,"Houston, TX","Follow me for hourly #Dogecoin and #BTC price updates! Written by @rydcunningham.
Very donate: DEUo583iMmpheT31pSEsGZTQJCghynCM89",,31,6,6,Mon Mar 24 18:42:35 +0000 2014,0,False,2395,en,"{u'contributors': None, u'truncated': False, u'text': u'[02-14 22:37 CST]: The average #dogecoin price is now $0.000150, -1.1% decline (0.58 bits)', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 566818587847819265, u'favorite_count': 1, u'source': u'<a href=""http://dataraptor.tumblr.com"" rel=""nofollow"">Doge Price Bot</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [{u'indices': [31, 40], u'text': u'dogecoin'}], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 0, u'id_str': u'566818587847819265', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Sun Feb 15 04:37:36 +0000 2015', u'in_reply_to_status_id_str': None, u'place': None}",False,False,False,Doge Price Bot,1
60,2467156063,2467156063,botswifty,,Follow me & I'll turn your tweets into Tom Swifties // by @mcmoots,https://t.co/MDih6ptlob,110,109,15,Mon Apr 28 03:32:04 +0000 2014,0,False,3609,en,"{u'contributors': None, u'truncated': False, u'text': u'""As you pay it forward, it follows you."", said @cryptbooks inimitably.', u'is_quote_status': False, u'in_reply_to_status_id': 633023685482409985, u'id': 633025075105673216, u'favorite_count': 1, u'source': u'<a href=""https://github.com/mcmoots/"" rel=""nofollow"">Twiboots</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 3293239484, u'indices': [47, 58], u'id_str': u'3293239484', u'screen_name': u'cryptbooks', u'name': u'\xc2me Perdue'}], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': u'cryptbooks', u'in_reply_to_user_id': 3293239484, u'retweet_count': 0, u'id_str': u'633025075105673216', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': u'3293239484', u'lang': u'en', u'created_at': u'Sun Aug 16 21:18:33 +0000 2015', u'in_reply_to_status_id_str': u'633023685482409985', u'place': None}",False,False,False,Robot T. Swifty,1
61,2478060493,2478060493,thegrugq_ebooks,"Yo, Thailand",Breaking Wassenaar for 10 years.,,5213,152,152,Mon May 05 08:45:50 +0000 2014,138,False,145764,en,"{u'contributors': None, u'truncated': False, u'text': u'@davidfrum @Olivia_Gazis I stopped trying because all it cost me was $150 to an Indian diploma mill.', u'is_quote_status': False, u'in_reply_to_status_id': 1030273698845085696, u'id': 1030288107248205825, u'favorite_count': 0, u'source': u'<a href=""http://www.surrendercontrol.com"" rel=""nofollow"">Orwell for Android</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 18686907, u'indices': [0, 10], u'id_str': u'18686907', u'screen_name': u'davidfrum', u'name': u'David Frum'}, {u'id': 553102260, u'indices': [11, 24], u'id_str': u'553102260', u'screen_name': u'Olivia_Gazis', u'name': u'Olivia Gazis'}], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': u'Olivia_Gazis', u'in_reply_to_user_id': 553102260, u'retweet_count': 0, u'id_str': u'1030288107248205825', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': u'553102260', u'lang': u'en', u'created_at': u'Fri Aug 17 03:00:01 +0000 2018', u'in_reply_to_status_id_str': u'1030273698845085696', u'place': None}",True,False,True,the grugq,1
62,2519434339,2519434339,butt_things,butts,butts. butt botts. butt things. https://t.co/9K7GC6ImGN #rumpology - @speckninja (bot favs tweets containing 'butt'),https://t.co/W5VtivN26Q,5342,5952,112,Sat May 24 04:02:55 +0000 2014,78584,False,111010,en,"{u'contributors': None, u'truncated': False, u'text': u'butt deport', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 1026167503066521600, u'favorite_count': 0, u'source': u'<a href=""http://butts.example.com/"" rel=""nofollow"">butt_things</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 0, u'id_str': u'1026167503066521600', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Sun Aug 05 18:06:12 +0000 2018', u'in_reply_to_status_id_str': None, u'place': None}",False,False,False,buttbott,1
